图像名,PSNR,SSIM,EOG,NIQE,NISA,NIQE_orig,NISA_orig,PSNR_ref,SSIM_ref,耗时(s),阶数
1349,64.8598421498708,0.999329180983527,540.623982697528,5.03746330708823,2.2013923571069,5.12840151119749,1.80964137647161,NaN,NaN,0.1163367,3
1359,61.9617302116493,0.99549861361809,168.812836941851,6.8935612319653,1.69229888591159,6.09045557474144,1.62051916531187,NaN,NaN,0.1089233,3
1377,61.4658292455697,0.997751343731668,203.276586258502,9.66982073054649,1.75251587078699,10.7340720063143,1.47744475655691,NaN,NaN,0.1101056,3
1386,61.8596156905552,0.999076180792545,516.947694468889,7.75425222925397,2.03663453072951,7.1345518913143,1.52243751638228,NaN,NaN,0.1077749,3
1400,64.7247475792628,0.999484848684247,562.484587838767,8.03049607120608,2.42535429609778,8.47235042697069,1.84181385651563,NaN,NaN,0.1065772,3
1405,63.8292195302251,0.999075320703199,1321.31356726696,6.62026668013157,2.11410418095978,6.23100551002004,1.58812475821942,NaN,NaN,0.1055572,3
