图像名,PSNR,SSIM,EOG,NIQE,NISA,NIQE_orig,NISA_orig,PSNR_ref,SSIM_ref,耗时(s),阶数
02_6319_1500-2999_000005,61.4493666161192,0.99605825437748,93.5427564932345,5.47402742047544,0.599387114257373,5.55942641371318,0.203393829610138,NaN,NaN,5.2670816,4
02_6319_1500-2999_000007,64.7508357413966,0.998823010768126,84.9248523570359,4.59372487539751,0.552318173869344,6.26496800272752,0.210896496715318,NaN,NaN,5.1894622,4
