图像名,PSNR,SSIM,EOG,NIQE,NISA,NIQE_orig,NISA_orig,PSNR_ref,SSIM_ref,耗时(s),阶数
1288,60.4131061210718,0.998514961789283,114.239254810554,3.79950902879357,1.55322492952789,3.09790087074739,0.99042994619012,NaN,NaN,0.1245964,3
1294,58.5246404813609,0.998357123983131,225.443420572902,5.85627039047552,2.10910953754617,6.04426467953921,1.06115214386326,NaN,NaN,0.1087781,3
1315,62.7812718044066,0.999124106001323,851.489805495927,8.24550479190153,2.39750376177774,8.22345426734339,1.52155330857854,NaN,NaN,0.1191476,3
1325,58.014875506151,0.998197147496716,160.255132676526,4.2513367226534,1.88859800936242,5.14373902417658,1.03278455099137,NaN,NaN,0.1124097,3
1337,60.5206336396932,0.997775835926704,43.8499542999611,2.92990790454054,1.15554172393456,3.5881186564425,0.817140581450295,NaN,NaN,0.1167712,3
1345,61.1627112395411,0.998922842641908,308.854095270054,3.32221369424412,1.64138656624502,3.63522659856182,0.993445236135149,NaN,NaN,0.1204922,3
