图像名,PSNR,SSIM,EOG,NIQE,NISA,NIQE_orig,NISA_orig,PSNR_ref,SSIM_ref,耗时(s),阶数
1288,60.6350241439645,0.999040209877893,310.712493094843,4.58777722017836,2.1287987248022,3.09790087074739,0.99042994619012,NaN,NaN,0.2039879,5
1294,58.4032641422005,0.997764995839457,357.178114500247,6.10273499334726,2.40885892974665,6.04426467953921,1.06115214386326,NaN,NaN,0.1749676,5
1315,62.1302217251334,0.99826750750757,831.173912906231,8.27548137625849,2.36728972450787,8.22345426734339,1.52155330857854,NaN,NaN,0.1731608,5
1325,57.507210574978,0.996078155416461,383.616649643258,4.25457444206549,2.4988402950058,5.14373902417658,1.03278455099137,NaN,NaN,0.1737476,5
1337,59.5089200762478,0.996037712292346,204.922153550019,3.17719877802048,1.948602141009,3.5881186564425,0.817140581450295,NaN,NaN,0.1723981,5
1345,59.104109093801,0.99476829511968,676.822452111854,3.38623946108281,2.0752419715398,3.63522659856182,0.993445236135149,NaN,NaN,0.1709863,5
